@relation openjpa_Train_Release_6

@attribute CyclomaticComplexity numeric
@attribute LineOfCode numeric
@attribute LineOfCodeNoComment numeric
@attribute NR numeric
@attribute Authors numeric
@attribute Age numeric
@attribute Churn numeric
@attribute MeanChurn numeric
@attribute MaxChurn numeric
@attribute LocAdded numeric
@attribute MaxLocAdded numeric
@attribute Buggy {false,true}

@data
1,91,47,0,0,94,0,0,0,0,0,false
33,324,190,1,1,94,1,1,1,7,7,true
6,100,49,1,1,94,0,0,0,2,2,false
21,182,124,0,0,94,0,0,0,0,0,false
114,611,458,2,2,94,3,1,2,5,4,true
17,174,125,0,0,94,0,0,0,0,0,true
10,76,36,0,0,94,0,0,0,0,0,true
14,159,106,0,0,94,0,0,0,0,0,true
1,49,9,0,0,94,0,0,0,0,0,false
1,56,12,0,0,94,0,0,0,0,0,false
12,105,63,0,0,94,0,0,0,0,0,false
1,84,17,0,0,94,0,0,0,0,0,false
1,71,15,0,0,94,0,0,0,0,0,false
7,95,56,0,0,94,0,0,0,0,0,true
1,53,11,0,0,94,0,0,0,0,0,false
3,55,23,1,1,94,0,0,0,1,1,true
1,39,11,0,0,94,0,0,0,0,0,false
6,73,39,0,0,94,0,0,0,0,0,true
58,675,418,2,2,94,3,1,2,2,1,true
27,347,216,0,0,94,0,0,0,0,0,true
12,134,92,0,0,94,0,0,0,0,0,true
12,150,102,0,0,94,0,0,0,0,0,false
1,47,19,0,0,94,0,0,0,0,0,false
24,184,132,0,0,94,0,0,0,0,0,false
2,93,54,0,0,94,0,0,0,0,0,false
11,113,72,0,0,94,0,0,0,0,0,false
5,45,21,0,0,94,0,0,0,0,0,false
22,194,146,0,0,94,0,0,0,0,0,false
1,120,72,0,0,94,0,0,0,0,0,false
4,87,49,0,0,94,0,0,0,0,0,false
30,227,165,0,0,94,0,0,0,0,0,false
23,232,159,0,0,94,0,0,0,0,0,false
11,129,76,0,0,94,0,0,0,0,0,false
1,53,9,0,0,94,0,0,0,0,0,false
3,74,39,0,0,94,0,0,0,0,0,false
1,92,13,0,0,94,0,0,0,0,0,false
12,108,69,0,0,94,0,0,0,0,0,false
13,111,76,0,0,94,0,0,0,0,0,false
1,38,11,0,0,94,0,0,0,0,0,false
25,172,130,0,0,94,0,0,0,0,0,false
15,144,81,0,0,94,0,0,0,0,0,false
8,62,30,0,0,94,0,0,0,0,0,false
1,30,6,0,0,94,0,0,0,0,0,false
11,164,79,1,1,20,164,164,164,3,3,false
1,27,4,0,0,94,0,0,0,0,0,false
23,581,267,1,1,94,0,0,0,3,3,true
1,56,10,0,0,94,0,0,0,0,0,false
39,267,170,1,1,94,1,1,1,1,1,true
68,700,436,2,1,94,1,0,1,6,5,true
29,258,153,0,0,94,0,0,0,0,0,true
3,92,54,0,0,94,0,0,0,0,0,false
10,297,148,4,3,94,22,5,8,59,27,true
23,256,145,0,0,94,0,0,0,0,0,true
77,625,368,1,1,94,0,0,0,2,2,true
10,254,134,0,0,94,0,0,0,0,0,true
1,51,21,1,1,94,0,0,0,1,1,false
17,205,140,1,1,94,0,0,0,1,1,false
4,133,76,0,0,94,0,0,0,0,0,false
1,50,10,0,0,94,0,0,0,0,0,false
1,35,7,0,0,94,0,0,0,0,0,false
21,198,112,1,1,94,1,1,1,2,2,true
17,142,95,1,1,94,7,7,7,0,0,false
5,49,23,0,0,94,0,0,0,0,0,false
1,47,8,0,0,94,0,0,0,0,0,false
5,53,27,0,0,94,0,0,0,0,0,true
18,195,95,0,0,94,0,0,0,0,0,false
9,96,57,0,0,94,0,0,0,0,0,true
9,329,121,0,0,94,0,0,0,0,0,false
7,221,130,2,2,94,34,17,34,71,70,true
9,67,38,0,0,94,0,0,0,0,0,true
1,47,12,0,0,94,0,0,0,0,0,false
8,138,62,1,1,94,17,17,17,0,0,false
9,170,45,0,0,94,0,0,0,0,0,false
1,47,12,0,0,94,0,0,0,0,0,false
72,845,597,0,0,94,0,0,0,0,0,false
69,938,533,0,0,94,0,0,0,0,0,false
3,107,62,0,0,94,0,0,0,0,0,false
47,500,269,0,0,94,0,0,0,0,0,false
1,41,7,0,0,94,0,0,0,0,0,false
84,1057,689,0,0,94,0,0,0,0,0,false
4,129,72,0,0,94,0,0,0,0,0,false
28,200,153,1,1,94,0,0,0,1,1,false
1,382,95,0,0,94,0,0,0,0,0,false
112,948,827,0,0,94,0,0,0,0,0,false
8,357,89,0,0,94,0,0,0,0,0,false
23,156,114,0,0,94,0,0,0,0,0,false
11,94,58,0,0,94,0,0,0,0,0,false
1,279,9,0,0,94,0,0,0,0,0,false
1,45,4,0,0,94,0,0,0,0,0,false
1,198,12,0,0,94,0,0,0,0,0,false
47,853,369,0,0,94,0,0,0,0,0,false
6,555,276,0,0,94,0,0,0,0,0,false
21,343,184,0,0,94,0,0,0,0,0,true
17,148,103,0,0,94,0,0,0,0,0,false
1,37,6,1,1,94,0,0,0,1,1,false
24,275,166,0,0,94,0,0,0,0,0,false
3,77,42,0,0,94,0,0,0,0,0,false
1,43,15,0,0,94,0,0,0,0,0,false
11,134,82,0,0,94,0,0,0,0,0,false
18,131,89,0,0,94,0,0,0,0,0,true
191,1327,1055,0,0,168,0,0,0,0,0,true
1,36,11,1,1,168,0,0,0,1,1,false
1,36,12,1,1,168,0,0,0,1,1,false
1,47,17,1,1,168,0,0,0,1,1,false
1,42,14,1,1,168,0,0,0,1,1,false
1,34,10,1,1,168,0,0,0,1,1,false
1,35,11,1,1,168,0,0,0,1,1,false
1,28,5,1,1,168,0,0,0,1,1,false
1,36,11,1,1,168,0,0,0,1,1,false
1,43,15,1,1,168,0,0,0,1,1,false
1,39,13,1,1,168,0,0,0,1,1,false
1,49,18,1,1,168,0,0,0,1,1,false
1,36,11,1,1,168,0,0,0,1,1,false
1,36,11,1,1,168,0,0,0,1,1,false
1,42,15,1,1,168,0,0,0,1,1,false
1,46,16,1,1,168,0,0,0,1,1,false
1,29,6,1,1,168,0,0,0,1,1,false
1,43,15,1,1,168,0,0,0,1,1,false
1,117,20,3,3,168,102,34,55,69,63,false
1,105,64,2,2,83,115,57,110,5,4,false
5,97,63,6,3,168,23,3,9,33,16,true
1,43,15,1,1,168,0,0,0,1,1,false
1,34,10,1,1,168,0,0,0,1,1,false
1,86,63,0,0,168,0,0,0,0,0,false
1,35,11,1,1,168,0,0,0,1,1,false
1,28,5,1,1,168,0,0,0,1,1,false
1,45,16,1,1,168,0,0,0,1,1,false
14,165,126,0,0,168,0,0,0,0,0,true
3,67,41,2,2,168,9,4,9,1,1,false
1,34,10,1,1,168,0,0,0,1,1,false
1,34,10,1,1,168,0,0,0,1,1,false
1,41,14,1,1,168,0,0,0,1,1,false
1,48,17,1,1,168,0,0,0,1,1,false
1,34,10,1,1,168,0,0,0,1,1,false
1,34,10,1,1,168,0,0,0,1,1,false
1,51,19,1,1,168,0,0,0,1,1,false
1,35,11,1,1,168,0,0,0,1,1,false
116,857,672,0,0,168,0,0,0,0,0,true
91,682,550,1,1,168,0,0,0,1,1,false
1,47,17,1,1,168,0,0,0,1,1,false
1,34,10,1,1,168,0,0,0,1,1,false
1,44,15,1,1,168,0,0,0,1,1,false
274,1618,1256,7,4,185,121,17,58,92,72,true
1,113,72,1,1,185,0,0,0,1,1,false
1,38,12,1,1,185,0,0,0,1,1,false
1,37,12,1,1,185,0,0,0,1,1,false
1,35,11,1,1,185,0,0,0,1,1,false
1,37,12,1,1,185,0,0,0,1,1,false
1,35,11,1,1,185,0,0,0,1,1,false
1,36,11,1,1,185,0,0,0,1,1,false
1,107,68,1,1,185,0,0,0,1,1,false
32,319,243,6,2,185,31,5,19,36,19,true
2,61,28,2,1,70,91,45,75,37,37,false
46,1002,774,3,2,185,17,5,16,5,4,true
1,107,68,1,1,185,0,0,0,1,1,false
1,74,14,2,2,185,62,31,57,75,70,false
4,107,65,1,1,83,111,111,109,2,2,false
1,37,11,1,1,185,0,0,0,1,1,false
1,36,11,1,1,185,0,0,0,1,1,false
1,36,11,1,1,185,0,0,0,1,1,false
1,41,10,1,1,185,0,0,0,1,1,false
1,52,13,1,1,185,0,0,0,1,1,false
1,34,10,1,1,185,0,0,0,1,1,false
1,279,49,4,3,185,145,36,141,188,182,false
5,253,172,1,1,83,559,559,406,153,153,false
1,58,11,3,3,185,41,13,37,50,45,false
3,80,44,1,1,83,82,82,81,1,1,false
1,113,73,1,1,185,0,0,0,1,1,false
1,35,11,1,1,185,0,0,0,1,1,false
1,35,11,1,1,185,0,0,0,1,1,false
1,36,11,1,1,185,0,0,0,1,1,false
1,35,11,1,1,185,0,0,0,1,1,false
1,34,11,0,0,136,0,0,0,0,0,false
9,103,63,1,1,57,103,103,88,0,0,true
1,78,56,1,1,185,1,1,1,0,0,false
1,107,68,1,1,185,0,0,0,1,1,false
1,107,68,1,1,185,0,0,0,1,1,false
1,927,182,2,2,185,25,12,25,7,6,false
1,106,23,2,2,185,1,0,1,8,5,false
51,453,284,10,3,185,143,14,56,98,59,true
1,212,57,1,1,185,0,0,0,1,1,false
1,107,68,1,1,185,0,0,0,1,1,false
1,106,67,1,1,185,0,0,0,1,1,false
24,246,162,0,0,185,0,0,0,0,0,true
8,109,76,0,0,185,0,0,0,0,0,false
29,300,227,4,3,185,51,12,33,34,33,true
39,408,301,5,3,185,29,5,18,28,19,true
56,514,380,11,3,185,454,41,360,74,32,true
5,143,93,7,3,185,50,7,18,83,33,false
1,41,19,0,0,185,0,0,0,0,0,false
47,470,364,4,2,185,15,3,9,22,19,true
1,45,17,1,1,185,0,0,0,1,1,false
1,45,17,1,1,185,0,0,0,1,1,true
1,49,19,1,1,185,0,0,0,1,1,false
50,510,406,2,2,185,3,1,3,5,3,true
1,60,11,3,3,185,54,18,50,63,58,false
7,97,55,1,1,83,135,135,116,19,19,false
1,35,11,1,1,185,0,0,0,1,1,false
1,97,58,1,1,185,0,0,0,1,1,false
1,101,20,3,3,185,95,31,89,116,109,false
13,150,97,2,2,83,162,81,156,16,15,false
1,113,73,1,1,185,0,0,0,1,1,false
1,36,11,1,1,185,0,0,0,1,1,false
1,27,4,1,1,185,0,0,0,1,1,false
210,1634,1233,6,3,185,51,8,24,59,50,true
197,1405,1009,1,1,185,0,0,0,1,1,false
33,383,261,0,0,185,0,0,0,0,0,true
3,70,30,1,1,185,0,0,0,1,1,false
73,654,496,1,1,185,0,0,0,1,1,true
11,156,93,0,0,185,0,0,0,0,0,false
20,284,217,0,0,185,0,0,0,0,0,false
1,76,41,1,1,149,3,3,3,10,10,true
1,72,35,1,1,149,3,3,3,10,10,false
6,196,118,2,2,149,3,1,3,11,10,false
1,170,104,1,1,149,3,3,3,10,10,true
1,120,79,0,0,0,120,0,120,0,0,false
3,65,30,1,1,317,3,3,3,10,10,false
8,103,62,1,1,317,3,3,3,10,10,false
4,214,105,1,1,317,3,3,3,10,10,true
5,261,122,1,1,317,3,3,3,10,10,true
2,150,66,1,1,317,3,3,3,10,10,false
1,53,22,1,1,317,3,3,3,10,10,false
1,605,92,1,1,317,3,3,3,10,10,false
44,883,701,1,1,317,3,3,3,10,10,false
2,51,24,1,1,317,3,3,3,10,10,false
1,61,28,1,1,317,3,3,3,10,10,false
14,162,103,1,1,317,3,3,3,10,10,false
5,63,32,1,1,317,3,3,3,10,10,true
1,138,63,1,1,317,3,3,3,10,10,false
22,218,135,2,2,317,50,25,47,23,13,false
49,369,260,1,1,317,3,3,3,10,10,false
23,262,163,1,1,317,3,3,3,10,10,false
1,35,9,1,1,317,3,3,3,10,10,false
24,263,198,4,3,317,20,5,17,22,10,false
1,45,6,1,1,317,3,3,3,10,10,false
5,129,75,1,1,317,3,3,3,10,10,false
2,61,23,1,1,317,3,3,3,10,10,false
9,172,109,1,1,317,3,3,3,10,10,false
1,210,35,4,3,317,38,9,35,17,10,false
35,348,272,5,3,317,26,5,20,34,19,false
1,49,9,1,1,317,3,3,3,10,10,false
1,41,8,1,1,317,3,3,3,10,10,false
1,97,22,1,1,317,3,3,3,10,10,false
151,1387,1076,5,3,317,11,2,4,34,10,true
73,649,506,5,4,317,24,4,14,39,14,false
1,46,7,1,1,317,3,3,3,10,10,false
38,458,353,1,1,317,3,3,3,10,10,false
22,371,228,2,2,317,7,3,4,10,10,false
28,221,162,1,1,317,3,3,3,10,10,false
61,460,326,4,3,317,34,8,24,37,15,false
22,171,119,3,3,317,12,4,9,28,15,false
1,47,8,1,1,317,3,3,3,10,10,false
11,127,84,1,1,317,3,3,3,10,10,true
2,80,35,1,1,317,3,3,3,10,10,false
8,131,85,1,1,317,3,3,3,10,10,false
33,318,246,2,2,317,62,31,59,10,10,true
13,159,105,1,1,317,3,3,3,10,10,false
54,638,425,2,2,317,4,2,3,13,10,true
1,43,6,1,1,317,3,3,3,10,10,false
14,203,122,1,1,317,3,3,3,10,10,false
2,54,24,1,1,317,3,3,3,10,10,false
1,80,45,1,1,317,3,3,3,10,10,false
10,166,116,1,1,317,3,3,3,10,10,false
1,36,10,1,1,317,3,3,3,10,10,false
5,84,49,1,1,317,3,3,3,10,10,false
1,36,10,1,1,317,3,3,3,10,10,false
10,197,133,1,1,317,3,3,3,10,10,false
1,43,13,1,1,317,3,3,3,10,10,false
1,49,14,1,1,149,3,3,3,10,10,false
3,73,38,1,1,317,3,3,3,10,10,false
2,75,33,1,1,317,3,3,3,10,10,false
8,131,81,1,1,317,3,3,3,10,10,false
2,94,56,1,1,317,3,3,3,10,10,false
1,148,100,1,1,317,3,3,3,10,10,false
14,193,127,1,1,317,3,3,3,10,10,false
4,107,63,1,1,317,3,3,3,10,10,false
2,70,35,1,1,317,3,3,3,10,10,false
19,206,150,1,1,317,3,3,3,10,10,true
3,63,29,1,1,317,3,3,3,10,10,false
2,46,15,1,1,317,3,3,3,10,10,false
1,54,21,1,1,317,3,3,3,10,10,false
5,70,38,1,1,317,3,3,3,10,10,false
1,43,15,1,1,317,3,3,3,10,10,false
1,51,21,1,1,317,3,3,3,10,10,false
7,198,140,1,1,317,3,3,3,10,10,false
9,78,47,2,1,317,3,1,3,11,10,false
1,59,13,1,1,317,3,3,3,10,10,false
1,56,16,1,1,149,3,3,3,10,10,false
1,44,11,1,1,149,3,3,3,10,10,false
14,224,165,1,1,317,3,3,3,10,10,false
1,106,21,1,1,317,3,3,3,10,10,false
1,101,61,1,1,317,3,3,3,10,10,false
3,83,42,1,1,317,3,3,3,10,10,false
10,210,149,1,1,250,3,3,3,10,10,false
9,175,120,1,1,317,3,3,3,10,10,false
3,47,19,1,1,256,3,3,3,10,10,false
20,224,145,4,3,317,52,13,32,31,14,false
1,47,13,1,1,317,3,3,3,10,10,false
1,93,52,1,1,317,3,3,3,10,10,false
1,47,13,1,1,317,3,3,3,10,10,false
3,144,97,1,1,317,3,3,3,10,10,false
12,167,122,2,2,317,6,3,3,15,10,false
1,65,30,1,1,317,3,3,3,10,10,false
1,65,30,1,1,317,3,3,3,10,10,false
1,45,10,1,1,317,3,3,3,10,10,false
17,399,296,1,1,317,3,3,3,10,10,false
1,47,10,1,1,317,3,3,3,10,10,false
1,32,6,1,1,317,3,3,3,10,10,false
3,56,24,1,1,317,3,3,3,10,10,false
3,61,28,1,1,317,3,3,3,10,10,false
3,104,60,1,1,317,3,3,3,10,10,false
12,155,105,1,1,317,3,3,3,10,10,false
2,145,98,1,1,317,3,3,3,10,10,false
1,43,13,1,1,317,3,3,3,10,10,false
1,43,13,1,1,317,3,3,3,10,10,false
2,95,50,1,1,317,3,3,3,10,10,false
9,79,49,2,1,317,3,1,3,11,10,false
1,81,40,1,1,317,3,3,3,10,10,false
1,51,21,1,1,317,3,3,3,10,10,false
7,103,64,1,1,317,3,3,3,10,10,false
86,741,590,1,1,317,3,3,3,10,10,false
4,131,84,1,1,317,3,3,3,10,10,false
1,36,9,1,1,313,3,3,3,10,10,false
2,71,35,1,1,317,3,3,3,10,10,false
1,41,8,1,1,317,3,3,3,10,10,false
1,39,8,1,1,317,3,3,3,10,10,false
37,343,258,1,1,317,3,3,3,10,10,false
1,57,27,1,1,317,3,3,3,10,10,false
1,43,13,1,1,317,3,3,3,10,10,false
7,264,187,1,1,317,3,3,3,10,10,false
1,118,72,1,1,317,3,3,3,10,10,false
2,63,29,1,1,317,3,3,3,10,10,false
14,207,147,1,1,317,3,3,3,10,10,false
2,140,93,1,1,317,3,3,3,10,10,false
2,54,22,1,1,317,3,3,3,10,10,false
1,52,20,1,1,317,3,3,3,10,10,false
1,52,20,1,1,317,3,3,3,10,10,false
9,197,142,1,1,317,3,3,3,10,10,false
3,149,92,1,1,317,3,3,3,10,10,false
1,147,39,1,1,317,3,3,3,10,10,false
6,177,104,1,1,317,3,3,3,10,10,false
75,961,622,3,2,317,80,26,40,52,42,false
34,414,280,7,4,317,93,13,40,40,14,true
1,115,27,1,1,317,3,3,3,10,10,false
7,128,69,1,1,317,3,3,3,10,10,false
24,416,258,2,2,317,5,2,3,16,10,false
16,176,109,1,1,317,3,3,3,10,10,true
1,78,19,2,2,317,9,4,6,13,10,false
1,85,19,1,1,317,3,3,3,10,10,false
55,1013,679,1,1,317,3,3,3,10,10,true
25,333,212,2,2,317,4,2,3,12,10,false
1,247,65,1,1,317,3,3,3,10,10,false
2,87,39,1,1,317,3,3,3,10,10,false
1,46,9,1,1,317,3,3,3,10,10,false
2,72,37,2,2,317,3,1,3,11,10,false
2,67,33,1,1,317,3,3,3,10,10,false
7,164,123,1,1,317,3,3,3,10,10,false
1,91,22,1,1,317,3,3,3,10,10,false
1,307,52,1,1,317,3,3,3,10,10,false
47,707,435,1,1,317,3,3,3,10,10,false
249,1772,1274,6,4,317,30,5,13,50,36,false
142,1194,864,2,2,317,6,3,3,12,11,true
5,71,35,1,1,317,3,3,3,10,10,false
96,1127,700,6,5,317,4,0,3,2297,1123,true
9,142,89,1,1,317,3,3,3,10,10,false
1,167,109,1,1,317,3,3,3,10,10,false
1,63,28,1,1,317,3,3,3,10,10,false
28,230,141,1,1,317,3,3,3,10,10,false
43,613,380,2,2,317,6,3,3,13,10,false
13,138,91,1,1,317,3,3,3,10,10,false
1,37,6,1,1,317,3,3,3,10,10,false
1,163,23,1,1,317,3,3,3,10,10,false
213,2050,1393,2,2,317,3,1,3,11,10,true
8,96,56,1,1,317,3,3,3,10,10,false
1,152,67,1,1,317,3,3,3,10,10,false
1,136,28,1,1,317,3,3,3,10,10,false
1,69,16,1,1,317,3,3,3,10,10,false
1,104,23,1,1,317,3,3,3,10,10,false
1,269,58,1,1,317,3,3,3,10,10,false
75,544,424,1,1,317,3,3,3,10,10,false
26,321,212,1,1,317,3,3,3,10,10,false
20,368,234,1,1,317,3,3,3,10,10,false
4,89,44,1,1,317,3,3,3,10,10,true
1,77,19,1,1,317,3,3,3,10,10,false
1,82,45,1,1,317,3,3,3,10,10,false
3,96,50,2,2,317,7,3,4,10,10,false
2,176,116,1,1,317,3,3,3,10,10,false
1,81,43,1,1,317,3,3,3,10,10,false
1,61,31,1,1,317,3,3,3,10,10,false
1,70,34,1,1,317,3,3,3,10,10,false
1,51,20,1,1,317,3,3,3,10,10,false
1,62,29,1,1,317,3,3,3,10,10,false
5,83,48,1,1,317,3,3,3,10,10,false
2,66,32,1,1,317,3,3,3,10,10,false
10,127,87,1,1,317,3,3,3,10,10,false
1,51,20,1,1,317,3,3,3,10,10,false
35,265,192,1,1,317,3,3,3,10,10,false
9,133,80,1,1,317,3,3,3,10,10,false
70,1578,1206,2,2,317,7,3,4,14,10,false
23,172,111,1,1,317,3,3,3,10,10,true
9,95,56,1,1,317,3,3,3,10,10,false
4,68,35,2,2,317,3,1,3,11,10,false
11,136,95,1,1,317,3,3,3,10,10,false
55,404,331,1,1,317,3,3,3,10,10,false
38,260,177,1,1,317,3,3,3,10,10,false
3,87,50,1,1,317,3,3,3,10,10,false
6,98,62,1,1,317,3,3,3,10,10,false
12,162,105,2,2,317,8,4,5,14,10,false
1,99,28,1,1,317,3,3,3,10,10,false
1,152,41,1,1,317,3,3,3,10,10,false
13,231,180,2,2,317,5,2,3,14,10,false
43,422,347,4,3,317,5,1,3,17,10,false
8,176,117,2,2,317,4,2,3,12,10,false
6,107,68,1,1,317,3,3,3,10,10,false
3,96,58,1,1,317,3,3,3,10,10,false
6,113,74,1,1,317,3,3,3,10,10,false
3,83,46,1,1,317,3,3,3,10,10,false
16,261,188,1,1,317,3,3,3,10,10,false
1,89,43,1,1,317,3,3,3,10,10,false
1,58,21,1,1,317,3,3,3,10,10,false
1,54,17,1,1,317,3,3,3,10,10,false
1,55,18,1,1,317,3,3,3,10,10,false
2,63,25,1,1,317,3,3,3,10,10,false
2,49,20,1,1,317,3,3,3,10,10,false
4,84,49,1,1,317,3,3,3,10,10,false
55,403,332,1,1,317,3,3,3,10,10,false
11,87,46,1,1,317,3,3,3,10,10,false
2,97,59,2,2,317,3,1,3,12,10,false
2,96,59,2,2,317,3,1,3,12,10,false
115,862,716,4,3,317,3,0,3,13,10,false
5,170,122,2,2,317,3,1,3,12,10,false
5,170,122,2,2,317,3,1,3,12,10,false
18,218,142,2,2,317,11,5,8,11,10,false
39,342,274,2,2,317,3,1,3,11,10,false
24,270,214,2,2,317,3,1,3,11,10,false
30,330,225,2,2,317,7,3,4,13,10,false
52,521,388,2,2,317,3,1,3,12,10,false
16,259,195,1,1,317,3,3,3,10,10,false
23,169,123,2,2,317,7,3,4,14,10,false
4,77,45,2,2,317,8,4,5,10,10,false
1,51,21,1,1,317,3,3,3,10,10,false
1,46,16,1,1,317,3,3,3,10,10,false
7,122,81,1,1,317,3,3,3,10,10,false
11,133,91,1,1,317,3,3,3,10,10,false
10,154,110,1,1,317,3,3,3,10,10,false
73,711,459,2,2,317,5,2,3,12,10,false
12,308,150,1,1,317,3,3,3,10,10,false
10,188,87,1,1,317,3,3,3,10,10,false
22,272,197,1,1,317,3,3,3,10,10,true
1,110,23,1,1,317,3,3,3,10,10,false
11,151,93,2,2,317,8,4,5,12,10,false
4,103,55,1,1,317,3,3,3,10,10,true
82,728,426,1,1,317,3,3,3,10,10,false
5,85,31,1,1,317,3,3,3,10,10,false
17,194,136,1,1,317,3,3,3,10,10,false
20,187,95,1,1,317,3,3,3,10,10,false
6,80,34,1,1,317,3,3,3,10,10,false
4,85,38,1,1,317,3,3,3,10,10,false
1,45,15,1,1,317,3,3,3,10,10,false
24,263,152,1,1,317,3,3,3,10,10,false
1,42,5,1,1,317,3,3,3,10,10,false
140,937,670,2,2,317,3,1,3,14,10,false
44,403,239,1,1,317,3,3,3,10,10,false
1,65,10,1,1,317,3,3,3,10,10,false
1,81,13,1,1,317,3,3,3,10,10,false
208,1518,1019,3,3,317,65,21,41,14,10,false
39,235,189,1,1,317,3,3,3,10,10,false
9,209,108,1,1,317,3,3,3,10,10,false
13,178,125,1,1,317,3,3,3,10,10,true
75,692,452,1,1,317,3,3,3,10,10,false
43,496,348,1,1,317,3,3,3,10,10,false
1,56,15,1,1,317,3,3,3,10,10,false
55,605,427,2,2,317,3,1,3,11,10,false
63,446,319,1,1,317,3,3,3,10,10,false
3,104,71,3,2,317,7,2,4,11,10,false
29,853,640,1,1,317,3,3,3,10,10,false
8,154,118,1,1,317,3,3,3,10,10,false
3,95,61,1,1,317,3,3,3,10,10,false
1,45,19,1,1,317,3,3,3,10,10,false
1,38,10,1,1,317,3,3,3,10,10,false
38,414,345,25,6,317,562,22,233,887,211,true
413,3810,2728,18,6,317,108,6,41,72,16,true
44,602,526,2,2,317,9,4,6,10,10,true
4,96,60,1,1,317,3,3,3,10,10,false
11,174,107,1,1,317,3,3,3,10,10,false
2,61,34,1,1,317,3,3,3,10,10,false
13,162,114,1,1,317,3,3,3,10,10,false
20,228,177,3,3,117,268,89,230,31,20,false
30,316,256,3,2,317,3,1,3,18,10,true
17,256,182,1,1,317,3,3,3,10,10,true
7,118,82,1,1,317,3,3,3,10,10,false
5,115,80,1,1,317,3,3,3,10,10,false
6,192,119,1,1,317,3,3,3,10,10,false
57,406,307,1,1,317,3,3,3,10,10,false
1,42,6,1,1,317,3,3,3,10,10,false
1,80,17,1,1,317,3,3,3,10,10,false
47,935,689,4,3,317,50,12,29,76,32,false
19,536,407,1,1,317,3,3,3,10,10,false
11,198,134,3,2,317,31,10,25,10,10,false
143,1030,853,3,2,317,7,2,3,10,10,false
7,127,93,1,1,317,3,3,3,10,10,false
21,380,293,1,1,317,3,3,3,10,10,true
54,437,309,2,2,317,7,3,4,13,10,false
1,38,10,1,1,317,3,3,3,10,10,false
1,575,174,1,1,317,3,3,3,10,10,false
27,491,367,1,1,317,3,3,3,10,10,false
1,523,163,1,1,317,3,3,3,10,10,false
77,948,689,2,2,317,6,3,3,38,28,false
1,74,14,1,1,317,3,3,3,10,10,false
24,257,161,1,1,317,3,3,3,10,10,false
62,619,391,1,1,317,3,3,3,10,10,false
5,115,52,3,3,317,5,1,3,11,10,false
1,46,6,1,1,317,3,3,3,10,10,false
1,63,27,1,1,317,3,3,3,10,10,false
18,127,85,1,1,317,3,3,3,10,10,false
24,191,132,2,2,317,7,3,4,13,10,false
1,689,133,1,1,317,3,3,3,10,10,false
1,138,29,4,3,317,28,7,19,31,17,false
332,2878,2205,6,4,317,65,10,34,64,31,true
1,36,9,1,1,317,3,3,3,10,10,false
20,302,211,1,1,317,3,3,3,10,10,false
1,65,12,2,2,317,17,8,14,24,14,false
24,216,144,4,2,334,11,2,8,14,10,false
1,71,34,1,1,334,3,3,3,10,10,true
3,143,78,2,2,334,5,2,3,13,10,true
17,520,193,2,2,334,4,2,3,19,10,false
1,112,45,1,1,329,3,3,3,10,10,false
5,90,48,1,1,334,3,3,3,10,10,false
1,91,37,1,1,334,3,3,3,10,10,false
4,88,51,3,2,334,17,5,12,12,10,false
4,87,46,2,2,334,8,4,5,19,10,false
3,67,37,4,3,57,75,18,49,30,15,false
1,162,53,1,1,334,3,3,3,10,10,false
6,160,69,1,1,334,3,3,3,10,10,false
1,1389,255,1,1,334,3,3,3,10,10,false
36,1425,1133,5,3,334,8,1,3,26,10,false
1,43,10,2,2,289,3,1,3,11,10,false
8,137,95,1,1,334,3,3,3,10,10,true
2,64,33,1,1,190,3,3,3,10,10,false
4,140,73,1,1,334,3,3,3,10,10,false
1,49,19,1,1,334,3,3,3,10,10,false
52,442,292,1,1,334,3,3,3,10,10,false
32,322,206,1,1,334,3,3,3,10,10,false
5,58,29,1,1,334,3,3,3,10,10,false
2,153,74,1,1,334,3,3,3,10,10,false
1,140,60,1,1,334,3,3,3,10,10,false
1,261,34,1,1,334,3,3,3,10,10,false
1,77,14,1,1,334,3,3,3,10,10,false
6,90,53,1,1,334,3,3,3,10,10,false
1,35,6,1,1,334,3,3,3,10,10,false
4,255,198,1,1,334,3,3,3,10,10,false
5,148,95,1,1,334,3,3,3,10,10,false
22,246,172,1,1,334,3,3,3,10,10,false
94,681,537,2,2,334,3,1,3,11,10,false
53,336,262,1,1,334,3,3,3,10,10,false
30,219,157,1,1,334,3,3,3,10,10,false
1,65,18,1,1,334,3,3,3,10,10,false
1,33,4,1,1,334,3,3,3,10,10,false
1,138,18,1,1,334,3,3,3,10,10,false
41,655,467,2,2,334,8,4,5,19,10,false
43,468,336,1,1,334,3,3,3,10,10,false
2,67,24,1,1,334,3,3,3,10,10,false
1,52,14,1,1,334,3,3,3,10,10,false
1,33,4,1,1,334,3,3,3,10,10,false
24,218,155,2,1,334,25,12,22,10,10,true
2,94,48,2,1,334,15,7,12,10,10,false
2,79,37,4,2,334,23,5,12,19,10,false
1,59,10,2,1,334,23,11,20,10,10,false
1,61,31,2,1,334,15,7,12,10,10,false
15,403,212,2,1,215,15,7,12,383,373,true
3,82,51,2,1,334,34,17,31,10,10,false
147,1474,1091,2,2,334,4,2,3,10,10,true
44,532,323,1,1,334,3,3,3,10,10,false
1,141,25,1,1,334,3,3,3,10,10,false
